Frequency_Hz,Frequency_MHz,20260515_092941,20260515_133100,20260515_134951,20260515_140509,20260521_162959,20260522_135524
75923316.955566406,75.923316955566,1.1965549145642646e-05,3.0666613213201707e-05,1.7008209961397729e-05,2.1774558144148878e-05,4.3911667425032417e-05,2.6537082895663465e-05
75923461.9140625,75.923461914062,9.4951272080734441e-06,2.7721503444250062e-05,2.312946966418788e-05,1.5920642846574224e-05,3.8032177492063776e-05,1.5311665050758255e-05
75923606.872558594,75.923606872559,8.9545308968653177e-06,3.5045960413530443e-05,2.5317046455318293e-05,1.7594938264603318e-05,3.5656945348326644e-05,1.7108633020785373e-05
75923751.831054688,75.923751831055,1.0477824355770311e-05,3.0205754117438142e-05,2.582918163279404e-05,2.1951268733828969e-05,2.6965863869772652e-05,1.7616869969387327e-05
75923896.789550781,75.923896789551,1.4515125529280617e-05,3.2712449487551713e-05,2.9626389252163035e-05,2.1669724624011523e-05,2.5666580085520845e-05,2.0515302299533742e-05
75924041.748046875,75.924041748047,1.5226861442651913e-05,3.968971396346534e-05,2.5468246199216793e-05,1.9337163060740269e-05,3.0907020348666803e-05,1.8516741478575367e-05
75924186.706542969,75.924186706543,1.1493645261653806e-05,4.4222210536713888e-05,1.7583327287738866e-05,1.9903877987522745e-05,2.9593041045044512e-05,1.7198291543557742e-05
75924331.665039062,75.924331665039,1.0293682052449686e-05,3.2865730658746273e-05,2.8354557747085086e-05,1.6321322661076326e-05,3.6486480239569028e-05,1.7526243168712757e-05
75924476.623535156,75.924476623535,1.1435543482589566e-05,2.870016143769363e-05,2.8999216536321678e-05,1.909285514257275e-05,3.6336624869998863e-05,2.0315872256536525e-05
75924621.58203125,75.924621582031,1.0745218800786442e-05,3.2792674639028148e-05,2.781215707026344e-05,2.2943993603785085e-05,3.1440898190779935e-05,1.818949637944881e-05
75924766.540527344,75.924766540527,1.0385389833520214e-05,3.6588825417793885e-05,2.472601915430249e-05,1.8320102876425051e-05,3.6515795213179362e-05,1.7414997602661997e-05
75924911.499023438,75.924911499023,9.9525867640764041e-06,2.8182480866519789e-05,1.7110272845545376e-05,2.4038795330151444e-05,4.6492761077730218e-05,1.4882549197204015e-05
75925056.457519531,75.925056457520,8.5566163404961766e-06,3.4998215348514248e-05,1.9150664148616523e-05,2.4091802915956947e-05,5.603419222268046e-05,1.8457829919756754e-05
75925201.416015625,75.925201416016,8.839558064599133e-06,2.9779208147084323e-05,2.2728546203133649e-05,1.9571638462824811e-05,4.1171030748007916e-05,1.8995091852128476e-05
75925346.374511719,75.925346374512,1.1052052687899106e-05,3.3812933221542592e-05,2.2683737319284444e-05,1.6465545222505831e-05,2.7740515829768563e-05,2.4885174681253525e-05
75925491.333007812,75.925491333008,1.0971526347440936e-05,2.4954287821709651e-05,2.3231368637332098e-05,2.2617881570755114e-05,3.8630752863760457e-05,2.4386940588277756e-05
75925636.291503906,75.925636291504,1.1374932054200924e-05,3.1261855915516635e-05,1.9384768821397641e-05,2.1701714528049766e-05,3.8202641344618171e-05,1.9561996224247967e-05
75925781.25,75.925781250000,1.0673264041063623e-05,3.7356593011153589e-05,1.9692591581496291e-05,1.2722114074327422e-05,3.6891975808279391e-05,2.1861253538987131e-05
75925926.208496094,75.925926208496,1.0458132103115155e-05,4.0684952070777026e-05,2.3025371767751367e-05,1.257954861594325e-05,3.2045374865226936e-05,2.6899726947662708e-05
75926071.166992188,75.926071166992,1.0820562123040794e-05,4.3661800067816286e-05,2.7775809066579362e-05,2.1638917606420103e-05,2.9618301676980959e-05,2.3039687466503586e-05
75926216.125488281,75.926216125488,1.0358891967644088e-05,3.2883895979907905e-05,2.2774211054171402e-05,1.8283687481092359e-05,3.2041849589973379e-05,2.0693281536266034e-05
75926361.083984375,75.926361083984,1.360115145736235e-05,3.1945095102576428e-05,2.3890452113217493e-05,1.2406918626849889e-05,3.2749418992333119e-05,1.8828878647322167e-05
75926506.042480469,75.926506042480,1.4276080682455315e-05,3.7003406828030883e-05,1.9012096966203018e-05,1.490465135238788e-05,3.5013996819179898e-05,2.1086220584321199e-05
75926651.000976562,75.926651000977,1.4024573140837331e-05,4.2939557421345806e-05,2.0499736575993525e-05,2.009960212148825e-05,4.1946003114593125e-05,2.3684408016945597e-05
75926795.959472656,75.926795959473,1.1395362553851151e-05,2.6576668261547648e-05,2.7617493501019685e-05,2.4661992678571355e-05,4.1004577221022467e-05,1.8097496407801803e-05
75926940.91796875,75.926940917969,1.2614652395745343e-05,2.6638172343070589e-05,2.5440239740013615e-05,2.4028119264441582e-05,3.4930939570349399e-05,1.742328436708334e-05
75927085.876464844,75.927085876465,1.3049235301430626e-05,2.3291154283397321e-05,3.0085670977621857e-05,2.1596862910231989e-05,2.6046105453666772e-05,1.9518098854684284e-05
75927230.834960938,75.927230834961,1.1932247848169209e-05,2.8495912416189919e-05,3.3567575982325175e-05,1.8733191016182559e-05,2.7242356875062994e-05,2.1147385922525625e-05
75927375.793457031,75.927375793457,8.5903814442063863e-06,2.6511382632925331e-05,3.318398262986817e-05,2.0677669359110869e-05,3.2035866534123293e-05,2.3811849060558768e-05
75927520.751953125,75.927520751953,1.0795385190848721e-05,2.3126074462926664e-05,2.3303646331047856e-05,2.3856327320562107e-05,3.5341690471064052e-05,2.8547522169991589e-05
75927665.710449219,75.927665710449,1.0825913839988713e-05,2.5158078389156486e-05,2.0648706087228091e-05,2.3745885222731723e-05,3.2912872767634272e-05,2.7742553384768761e-05
75927810.668945312,75.927810668945,1.0559671281063261e-05,3.1482654788549188e-05,1.755649040609245e-05,2.5697984102896705e-05,2.8108861371652634e-05,2.4354151855309541e-05
75927955.627441406,75.927955627441,1.1756991286074681e-05,4.6123379726453717e-05,2.1420497123959973e-05,2.4125244558413045e-05,4.0577258441596697e-05,2.810343296758475e-05
75928100.5859375,75.928100585938,9.653085585886794e-06,4.7488686936879534e-05,2.4666018475856218e-05,2.1529299354565442e-05,5.0147465133500868e-05,3.0076073977531188e-05
75928245.544433594,75.928245544434,1.3192512218059251e-05,3.0868383377457198e-05,2.8317776208107084e-05,2.9975504964349395e-05,5.2323113577731998e-05,3.3420766439288143e-05
75928390.502929688,75.928390502930,1.1424908457148669e-05,3.2794617646813114e-05,2.1379044236811628e-05,2.8414795156394297e-05,4.8362618686778724e-05,2.5970907304721883e-05
75928535.461425781,75.928535461426,1.0452596765491091e-05,3.7324473511224598e-05,1.8112037839302382e-05,1.8833594504798445e-05,4.127348107452973e-05,2.0985133220671226e-05
75928680.419921875,75.928680419922,1.296153335835503e-05,3.5808271550534839e-05,2.1854915407940057e-05,1.8935641239163741e-05,3.1541221709040743e-05,1.7955972494238431e-05
75928825.378417969,75.928825378418,1.0325985549188566e-05,4.1325344795276635e-05,3.0510656431636489e-05,2.3694468085209496e-05,3.2034538546398962e-05,2.1295161095867574e-05
75928970.336914062,75.928970336914,1.101532297406734e-05,4.2219713766820927e-05,2.8724020847344116e-05,2.7925100442265136e-05,3.4438620246537153e-05,2.5637703023919992e-05
75929115.295410156,75.929115295410,1.2475261704923954e-05,3.5907351457203801e-05,2.384241872552539e-05,2.3456583890518198e-05,3.4658669605030419e-05,1.8105419094844952e-05
75929260.25390625,75.929260253906,1.3392864344383871e-05,3.5324033276301076e-05,2.1646740938767402e-05,2.3477573622591523e-05,3.0043793499999056e-05,2.0541260154491793e-05
75929405.212402344,75.929405212402,1.3146167084042493e-05,3.0116298646959516e-05,1.9381766727239146e-05,3.3378378934200558e-05,3.0837395778149067e-05,1.8456665400924831e-05
75929550.170898438,75.929550170898,1.3154969663924594e-05,3.4257467281369856e-05,1.9963884119298749e-05,2.0802326704809682e-05,3.0317410649002542e-05,2.5798819148216976e-05
75929695.129394531,75.929695129395,1.1308249655852831e-05,5.0278556768515551e-05,2.2316598703335594e-05,1.8220560105275598e-05,3.2365045850623692e-05,2.0742677422545426e-05
75929840.087890625,75.929840087891,1.1035509964572935e-05,4.193792197419026e-05,3.5524209979246299e-05,2.0667990142731532e-05,3.5092144388094643e-05,1.854809759963515e-05
75929985.046386719,75.929985046387,9.4494941004649738e-06,3.9125669107012705e-05,3.1157855556110773e-05,2.0817314259247816e-05,3.4043931048478947e-05,1.9206177105101111e-05
75930130.004882812,75.930130004883,1.2898787083219481e-05,3.1093215889722693e-05,2.1043449543679237e-05,2.2338986163995661e-05,3.580910755902234e-05,1.9622386946615184e-05
75930274.963378906,75.930274963379,1.2580458520139657e-05,2.6863312399164687e-05,2.2404755337316329e-05,1.8485046162261754e-05,4.0049800314690118e-05,2.1335108579306145e-05
75930419.921875,75.930419921875,1.2033983113164863e-05,3.1694370246532535e-05,2.3279695105565397e-05,1.8842780703609233e-05,3.6556792628420113e-05,2.2383188140992358e-05
75930564.880371094,75.930564880371,1.176581815481361e-05,3.4910777328898741e-05,2.5388776946474403e-05,2.2091162098823546e-05,3.7458206944439822e-05,2.5970069567307979e-05
75930709.838867188,75.930709838867,1.1396703534388638e-05,3.4122505469976859e-05,2.5912256146208524e-05,1.929825910877986e-05,3.4580926156952051e-05,1.4564331659383909e-05
75930854.797363281,75.930854797363,1.341854410312491e-05,3.3453971137938322e-05,2.4917953763418089e-05,1.5709278004818877e-05,3.7473600615911049e-05,1.2492403528529546e-05
75930999.755859375,75.930999755859,1.2198553290532308e-05,3.1788323318806103e-05,2.01409883497815e-05,2.0455794421656727e-05,4.7111608254679307e-05,2.4417705184651169e-05
75931144.714355469,75.931144714355,1.1754232444448111e-05,3.0555566479645969e-05,2.9575383439247398e-05,1.9439846442122293e-05,4.8343069192005418e-05,2.8265258173802162e-05
75931289.672851562,75.931289672852,1.4151956948711586e-05,3.3230516145648816e-05,2.7027797442833542e-05,2.431067602289124e-05,3.9374006690628275e-05,2.641795630427954e-05
75931434.631347656,75.931434631348,1.5208108921477407e-05,3.1964233186513733e-05,2.3759272699163154e-05,2.1721730741190273e-05,3.2564244997055726e-05,2.1543404275382461e-05
75931579.58984375,75.931579589844,1.2873147544358359e-05,3.9339937828004698e-05,2.4964960563188073e-05,2.0141136730475618e-05,3.908631351628786e-05,3.1139320563241467e-05
75931724.548339844,75.931724548340,9.5449755659025656e-06,4.0717527974455419e-05,2.9878491774629503e-05,2.1601230664505568e-05,4.1802321179591607e-05,3.1527031486943144e-05
75931869.506835938,75.931869506836,1.4044090709680433e-05,3.732157560250883e-05,2.7295512993701414e-05,2.0501123262986426e-05,5.0825393012957772e-05,2.3274844041742553e-05
75932014.465332031,75.932014465332,1.5048727513570348e-05,4.0668080145385511e-05,2.21882901150869e-05,2.1407610772267452e-05,3.740419737387632e-05,1.7500938344056646e-05
75932159.423828125,75.932159423828,1.3612284576533118e-05,3.8633194486138363e-05,2.3641805527477237e-05,2.3999169528922257e-05,4.4964855244367979e-05,2.2122414595955151e-05
75932304.382324219,75.932304382324,1.2771313848102883e-05,3.8301524144127668e-05,2.3297956086403787e-05,2.5543135344894396e-05,3.9116036072753437e-05,2.6488162336823903e-05
75932449.340820312,75.932449340820,1.3421262652512741e-05,2.6130812805728141e-05,2.5077526979895069e-05,2.554532709089264e-05,3.6261073987309752e-05,2.7939425082211568e-05
75932594.299316406,75.932594299316,1.0186250336495411e-05,3.3509262066676777e-05,2.4685532270215328e-05,1.5345033462536862e-05,4.1697009847109399e-05,2.5914264998019536e-05
75932739.2578125,75.932739257812,1.0804463568500051e-05,3.5993260898590661e-05,2.651258089881512e-05,1.997582527660478e-05,3.7661196295520438e-05,2.375975192393837e-05
75932884.216308594,75.932884216309,1.2080513467769432e-05,3.6225741854283149e-05,2.9830799601570985e-05,2.3632711572169924e-05,3.6242554974631574e-05,2.5370584114250745e-05
75933029.174804688,75.933029174805,1.3849673111510161e-05,3.9544109475625701e-05,2.7492503199611039e-05,2.0896088884174341e-05,3.2508464513522856e-05,2.1363742639853366e-05
75933174.133300781,75.933174133301,1.2882765493704055e-05,3.3863360671039568e-05,2.464177969701188e-05,1.8335374632430624e-05,3.3404058865666492e-05,2.0817470368722369e-05
75933319.091796875,75.933319091797,9.3870661509404773e-06,3.4667804555564002e-05,2.410112710047049e-05,1.5868774893132541e-05,2.8796092611000649e-05,1.9431825568050351e-05
75933464.050292969,75.933464050293,1.2282447734278338e-05,3.8925067071780825e-05,2.8440472403560584e-05,2.0653251968421808e-05,2.6757737266678133e-05,2.0830869172730617e-05
75933609.008789062,75.933609008789,1.3171526012689243e-05,3.0758289198315847e-05,2.1118263020895191e-05,1.871887947462673e-05,3.7969281517733856e-05,2.305667061276687e-05
75933753.967285156,75.933753967285,9.4396656649708806e-06,3.3444410206678738e-05,2.52048457006632e-05,1.5696831583889585e-05,3.3903118967231544e-05,1.74588290587963e-05
75933898.92578125,75.933898925781,1.1086657491177331e-05,3.575059766782179e-05,2.3996266223367162e-05,2.1427890680129443e-05,3.0134893158756569e-05,2.2507190445811058e-05
75934043.884277344,75.934043884277,7.8416079008262128e-06,3.5127980442240515e-05,2.0287748190530033e-05,2.2449621111530739e-05,3.6327594263868501e-05,1.9308535082354024e-05
75934188.842773438,75.934188842773,1.0780863588734027e-05,3.5133468047960101e-05,2.21289346958893e-05,2.3838153369478841e-05,5.0780305060670571e-05,2.3208585629207826e-05
75934333.801269531,75.934333801270,1.5649060452609046e-05,2.2919714157719031e-05,2.933147436100136e-05,2.0384353135467388e-05,4.9435663398948422e-05,2.7695140491742553e-05
75934478.759765625,75.934478759766,1.2118445552439952e-05,2.8901959821295844e-05,2.8278332766864708e-05,2.4285688981003806e-05,4.6735542233151018e-05,2.5925125846130063e-05
75934623.718261719,75.934623718262,1.1596364122899523e-05,4.1062853337106341e-05,2.1273247855948413e-05,2.9116104921023981e-05,3.7782739991738762e-05,2.2145334153644251e-05
75934768.676757812,75.934768676758,1.0896279824434715e-05,3.2273167292852532e-05,2.4714917049874163e-05,2.7922495037486174e-05,2.4242845403610174e-05,2.582058827718221e-05
75934913.635253906,75.934913635254,1.239034265189718e-05,2.9522437833111505e-05,3.0071978564730604e-05,2.4667545589645632e-05,2.5046930268570845e-05,2.6105015752591575e-05
75935058.59375,75.935058593750,1.2303802537436264e-05,2.5572753056238547e-05,2.9971491068909211e-05,1.5121119654186136e-05,2.8461419540801358e-05,1.8649278909820279e-05
75935203.552246094,75.935203552246,1.3407553129013445e-05,3.1432838679547231e-05,3.0561970912089734e-05,1.8437113293022068e-05,3.7289340336407312e-05,2.0885252446809904e-05
75935348.510742188,75.935348510742,1.2367659484399992e-05,3.9712040097723023e-05,2.7429014442939559e-05,2.6337954952678324e-05,4.3759164496492801e-05,2.0803026962531095e-05
75935493.469238281,75.935493469238,1.1547584449244138e-05,3.8318056497752943e-05,2.3338971093941458e-05,1.8620823833093095e-05,4.9134578011479873e-05,1.7221415408310472e-05
75935638.427734375,75.935638427734,1.1881159903742708e-05,3.9553065131604976e-05,2.5428299508957333e-05,1.5418917928758842e-05,4.3607930561553356e-05,2.3316771718195022e-05
75935783.386230469,75.935783386230,1.1291805604431161e-05,3.802618894625364e-05,2.5060930316134808e-05,1.8369969954869752e-05,2.5025448517108221e-05,2.6740250465754519e-05
75935928.344726562,75.935928344727,1.1384610043813462e-05,2.8887462680921133e-05,2.6453998733876883e-05,2.685894707225682e-05,2.9243496743450384e-05,2.6171416214050425e-05
75936073.303222656,75.936073303223,1.1693141680212331e-05,2.3778718879106184e-05,2.2255316218367758e-05,2.7076040202802777e-05,4.3209610967982233e-05,2.3433628895796683e-05
75936218.26171875,75.936218261719,1.2546145670683201e-05,3.359311023717e-05,2.7031999316814455e-05,2.2054800948945035e-05,4.9131900450736104e-05,2.2569804927648064e-05
75936363.220214844,75.936363220215,8.9476932469851156e-06,3.5080030000927479e-05,3.140996072125841e-05,2.3887994406421844e-05,4.0092486826877057e-05,2.1644107599263102e-05
75936508.178710938,75.936508178711,8.0313927649548165e-06,3.2357418657772379e-05,2.1410406607129859e-05,2.964668877107631e-05,3.2544233440383477e-05,2.2087840528860736e-05
75936653.137207031,75.936653137207,9.9991750301133671e-06,2.8825833047077984e-05,2.2849429022257228e-05,2.1390386432433707e-05,3.603430196201329e-05,2.2974499544626619e-05
75936798.095703125,75.936798095703,9.0839348564612007e-06,3.0587018206733928e-05,2.055475693313051e-05,1.5831924460545382e-05,5.2564700540595551e-05,3.0398795919657641e-05
75936943.054199219,75.936943054199,1.2078035843982652e-05,3.2237697551835992e-05,2.2171670969233504e-05,1.7020326843239901e-05,4.1079450339664164e-05,2.358008160211752e-05
75937088.012695312,75.937088012695,1.1018667804253934e-05,3.5399286839283572e-05,2.9297141800194285e-05,2.3725308598936024e-05,3.257148484602193e-05,2.0468040182564779e-05
75937232.971191406,75.937232971191,1.1326945504951866e-05,3.2419171075003673e-05,3.4943022736419336e-05,2.411039834497883e-05,3.3589105482046444e-05,2.2844282507460117e-05
75937377.9296875,75.937377929688,1.3264560741662961e-05,4.1421241677491993e-05,2.9484198876088396e-05,2.1289702642164262e-05,2.6701256840528338e-05,2.0811312673086598e-05
75937522.888183594,75.937522888184,1.2749857579078969e-05,3.2892021147745741e-05,2.4105268045986778e-05,2.5359299385876207e-05,2.4806158413273638e-05,2.0076558418962494e-05
75937667.846679688,75.937667846680,1.4796592033288793e-05,2.902057969832265e-05,2.1113755052096729e-05,2.440941997639462e-05,3.1694230757570345e-05,2.8532416937119765e-05
75937812.805175781,75.937812805176,1.1891389076359545e-05,3.0025958354219158e-05,2.3917494858076745e-05,2.6906242958323131e-05,4.2791472147700837e-05,2.8739233763228369e-05
