Frequency_Hz,Frequency_MHz,20260515_092941,20260515_133100,20260515_134951,20260515_140509,20260521_162959
76726966.857910156,76.726966857910,8.9969280275049116e-06,2.9508410280451549e-05,2.8734966172941518e-05,1.8916714998827597e-05,3.3057939349471016e-05
76727111.81640625,76.727111816406,1.0876101341836866e-05,3.51747613609447e-05,2.6030654996422192e-05,2.4886751626465842e-05,3.8390749302051426e-05
76727256.774902344,76.727256774902,1.2466827368226118e-05,3.2368740219786202e-05,2.5408804839615755e-05,2.2397289067803798e-05,3.8971821205586161e-05
76727401.733398438,76.727401733398,1.1439476619097114e-05,3.5222638783865582e-05,2.047312145082901e-05,2.5455852891788528e-05,2.9737533884347915e-05
76727546.691894531,76.727546691895,1.2418116388676993e-05,4.0875061679404379e-05,2.4453986995787747e-05,2.2824376231776857e-05,4.4130452753669156e-05
76727691.650390625,76.727691650391,1.30598338679323e-05,3.5341410490457759e-05,2.5224786625289457e-05,2.1980609567935922e-05,4.7575861510176367e-05
76727836.608886719,76.727836608887,1.5576583788222131e-05,3.1155304209767148e-05,3.0539898212611595e-05,2.31521752628974e-05,3.7914750124909084e-05
76727981.567382812,76.727981567383,1.1466156856746613e-05,3.4656341442351079e-05,2.3620434097489895e-05,2.7253331783858018e-05,2.2473150788115016e-05
76728126.525878906,76.728126525879,1.2829704315889257e-05,3.6063565718192408e-05,2.3670184719822949e-05,2.0733691997457592e-05,2.3099216203033738e-05
76728271.484375,76.728271484375,1.3849154292071023e-05,3.404470460994146e-05,2.2538106915227939e-05,1.9804376818848082e-05,3.6415891085993252e-05
76728416.442871094,76.728416442871,1.3668325139441226e-05,3.0489571301225239e-05,2.4887224669243727e-05,1.9664334486361901e-05,3.9114741902917192e-05
76728561.401367188,76.728561401367,1.2749954436221899e-05,3.6588093036408834e-05,2.4473793407969933e-05,2.724445598520619e-05,4.3951322019516534e-05
76728706.359863281,76.728706359863,1.0556504981709138e-05,3.5702005683405764e-05,2.5456373357960242e-05,3.4057657449903732e-05,4.3433042302838027e-05
76728851.318359375,76.728851318359,1.07813212560771e-05,2.4457840283752034e-05,2.4059088558819181e-05,3.1972241330266363e-05,3.9808091251688574e-05
76728996.276855469,76.728996276855,1.2189648410742965e-05,2.0683401232539613e-05,1.9050753389347614e-05,2.6680830742106079e-05,3.2556358080873592e-05
76729141.235351562,76.729141235352,1.5170854927424963e-05,2.7162898602851236e-05,2.143321514287943e-05,2.4718303796251227e-05,3.1497313262213357e-05
76729286.193847656,76.729286193848,1.2203687746882149e-05,3.3875217564814577e-05,1.7956969824549223e-05,2.5338863973372066e-05,3.7310378412117207e-05
76729431.15234375,76.729431152344,8.2926316858201994e-06,3.5772335014509754e-05,2.8763213748329504e-05,2.1973638774915728e-05,3.1185035910066493e-05
76729576.110839844,76.729576110840,9.6665291496541867e-06,3.7572756627385141e-05,3.1695043757471537e-05,2.0584836166884866e-05,3.1782478149954128e-05
76729721.069335938,76.729721069336,1.1718421847830451e-05,3.5701124265857183e-05,2.6646364872748249e-05,1.9342314240713294e-05,3.5965608177736408e-05
76729866.027832031,76.729866027832,1.020336743766315e-05,4.0747980113759949e-05,3.1518452682773582e-05,2.0975177197207975e-05,3.9560213916111849e-05
76730010.986328125,76.730010986328,9.9562735511102127e-06,3.4292249641686923e-05,3.3549571942982395e-05,2.3036265423767622e-05,4.3641619431908975e-05
76730155.944824219,76.730155944824,1.1318052458823747e-05,3.9526701617526475e-05,2.7246746205855576e-05,1.9992708509300367e-05,4.0885151569099223e-05
76730300.903320312,76.730300903320,1.3719099680651022e-05,2.9024883413234457e-05,2.1614765318746673e-05,2.3640751057753564e-05,3.2601206317440883e-05
76730445.861816406,76.730445861816,1.1399735707578891e-05,3.0733215060880595e-05,2.2401632510946147e-05,3.204262179428137e-05,3.3712484269585904e-05
76730590.8203125,76.730590820312,8.8662311800146231e-06,3.3104848127642817e-05,2.9926053475794374e-05,2.6532874065375585e-05,3.7959561124930904e-05
76730735.778808594,76.730735778809,9.533065087987822e-06,2.9927544720067148e-05,2.5926096813083922e-05,1.618350064274663e-05,3.8744564470211099e-05
76730880.737304688,76.730880737305,8.0072675551912521e-06,2.8783711935705632e-05,2.0275964350755671e-05,1.8580131321186074e-05,4.6163090543943936e-05
76731025.695800781,76.731025695801,9.1290376609762953e-06,3.3277061144758297e-05,2.4645514384044536e-05,2.2924124181118906e-05,5.1402005377823526e-05
76731170.654296875,76.731170654297,1.2401097528634191e-05,2.8881264635168698e-05,2.5128160823259065e-05,2.0761152704326563e-05,3.4340835723598221e-05
76731315.612792969,76.731315612793,1.3345598386616648e-05,2.8149209922347051e-05,1.9797684112118602e-05,2.3324857987162859e-05,3.3439074724455935e-05
76731460.571289062,76.731460571289,9.442076716942937e-06,2.1433830681702291e-05,2.9062655429731838e-05,2.4596296422944146e-05,3.4743210240447484e-05
76731605.529785156,76.731605529785,9.7236882665457799e-06,2.9101926065462499e-05,2.3504158880515746e-05,2.1808961071304417e-05,3.6577406546626163e-05
76731750.48828125,76.731750488281,8.4121832130614756e-06,3.0904307241058408e-05,2.3704387539150332e-05,2.0874134591371929e-05,3.727617035551063e-05
76731895.446777344,76.731895446777,1.0123451585163096e-05,3.3883337167416708e-05,2.2296857400487243e-05,1.8562939876108266e-05,2.7654881812229864e-05
76732040.405273438,76.732040405273,9.1906049050997687e-06,2.9281130443331304e-05,2.192699828230589e-05,2.2074163885249419e-05,3.7345496389503201e-05
76732185.363769531,76.732185363770,9.9618858445875251e-06,2.9920129450375114e-05,1.8685408678462262e-05,2.9615047858141742e-05,4.1324167984970179e-05
76732330.322265625,76.732330322266,1.1648001439414774e-05,3.9194947530428235e-05,2.3423869144790799e-05,3.1159123004118878e-05,3.0183602996478245e-05
76732475.280761719,76.732475280762,1.3118588485665779e-05,3.4654037925203814e-05,2.1959154692594428e-05,2.2647299647404076e-05,3.0657931122216929e-05
76732620.239257812,76.732620239258,1.1315695698293406e-05,3.0509379674251689e-05,2.3869911578602043e-05,1.6908185437128809e-05,3.1506597467453359e-05
76732765.197753906,76.732765197754,1.0157505666034313e-05,2.8948418533411339e-05,2.4572563599034068e-05,2.1215783530645116e-05,3.806907047681759e-05
76732910.15625,76.732910156250,1.008700885695057e-05,2.5095759264601918e-05,2.2095284122701868e-05,1.7742387907742156e-05,4.2277759392747011e-05
76733055.114746094,76.733055114746,1.0282646865032627e-05,3.0123002572216392e-05,2.0137459648826973e-05,2.149526177616287e-05,3.0384533715392701e-05
76733200.073242188,76.733200073242,9.875010007109002e-06,3.2953965257707065e-05,1.6988489592265242e-05,2.3249363884313663e-05,4.17466718464551e-05
76733345.031738281,76.733345031738,1.1200122578159282e-05,3.4386290466463781e-05,2.8161931484735763e-05,2.0419989076283548e-05,3.9376481826036118e-05
76733489.990234375,76.733489990234,1.039190847749623e-05,2.7776228848246444e-05,2.462200292765206e-05,2.1401210441991026e-05,3.4913391646690911e-05
76733634.948730469,76.733634948730,8.1018054711220508e-06,3.7751570603297717e-05,2.1700775346812113e-05,1.9184436138872157e-05,2.8969451705815523e-05
76733779.907226562,76.733779907227,1.1047730820313562e-05,4.2015471441609509e-05,2.0540744302466672e-05,2.5373327844572507e-05,3.1828054760525739e-05
76733924.865722656,76.733924865723,1.0981392062376961e-05,4.9218617624196614e-05,2.0550694338334263e-05,2.5392122203514493e-05,3.5131779351533388e-05
76734069.82421875,76.734069824219,1.1334643380317813e-05,3.9024216316979958e-05,3.1095693168359726e-05,2.2878060287372954e-05,3.604670313863232e-05
76734214.782714844,76.734214782715,1.1262266395378209e-05,3.834604869908587e-05,2.6577920409593796e-05,2.3329766606307459e-05,3.0661336078847718e-05
76734359.741210938,76.734359741211,8.9834582997468773e-06,3.3266877047332583e-05,1.7872751090044958e-05,1.6309546234227249e-05,3.4698695107957575e-05
76734504.699707031,76.734504699707,7.7455300967750315e-06,3.9061955235083156e-05,2.2313442996099416e-05,2.2608782036419944e-05,4.1020667305729232e-05
76734649.658203125,76.734649658203,1.2521906630447647e-05,4.252545274506584e-05,2.3448893382451445e-05,2.4185072663673906e-05,3.1687721284413229e-05
76734794.616699219,76.734794616699,1.2010927103593182e-05,3.370978450641509e-05,2.5735391673449821e-05,2.0099654220921105e-05,3.2322662959297167e-05
76734939.575195312,76.734939575195,1.1267685508526328e-05,3.7588445813697902e-05,2.5480130103594226e-05,1.5907091571239681e-05,3.0895590947993978e-05
76735084.533691406,76.735084533691,1.1164075925966415e-05,2.9763717769797878e-05,2.1836851685660103e-05,1.780747151569936e-05,4.1454519008139281e-05
76735229.4921875,76.735229492188,9.0623308601998728e-06,3.1305239014882816e-05,2.598446521628227e-05,2.6578445688976446e-05,3.324854372635948e-05
76735374.450683594,76.735374450684,9.8559943395509738e-06,3.3283439744176443e-05,3.1614133165772577e-05,2.6993944779276278e-05,3.1730146293353024e-05
76735519.409179688,76.735519409180,1.4581429674512336e-05,2.4905814284646465e-05,3.8073759115546721e-05,2.5059687531265283e-05,3.0628627528283635e-05
76735664.367675781,76.735664367676,1.2268188548315085e-05,2.9621093972503312e-05,3.6146356984828819e-05,2.2420435106543557e-05,3.68468713505466e-05
76735809.326171875,76.735809326172,8.6952779323323414e-06,3.1407172448029732e-05,2.6556991116105559e-05,2.3478287024650325e-05,3.1175820026738643e-05
76735954.284667969,76.735954284668,9.3156773666567155e-06,3.6797892778658578e-05,2.2073519517807046e-05,1.4215156757215341e-05,4.0106341221391974e-05
76736099.243164062,76.736099243164,1.4471080704906404e-05,3.5301447021307313e-05,2.0153379667826351e-05,1.8270927353072933e-05,3.2425761657383704e-05
76736244.201660156,76.736244201660,1.4551319068398906e-05,4.2499855644330759e-05,2.2191562802253391e-05,1.9856240132358345e-05,2.538784585494204e-05
76736389.16015625,76.736389160156,1.3484243407209188e-05,3.6194674733887055e-05,2.469495936586439e-05,2.7672472170267012e-05,3.1979331943595122e-05
76736534.118652344,76.736534118652,1.3177825398203515e-05,3.0772493390499412e-05,2.6814227239754687e-05,3.594633989867443e-05,3.3462682706557329e-05
76736679.077148438,76.736679077148,1.3957566048188159e-05,2.7935411381381559e-05,2.2600441141940831e-05,2.5650021576331379e-05,2.5283558032136337e-05
76736824.035644531,76.736824035645,1.5616037440134195e-05,2.5666804634168445e-05,2.7483600399892839e-05,1.8255647328362927e-05,2.9012062486666607e-05
76736968.994140625,76.736968994141,1.3622217568600767e-05,2.4976622358818628e-05,3.2408656477016911e-05,2.0537907715203031e-05,3.9901950350554304e-05
76737113.952636719,76.737113952637,9.3816917947287465e-06,2.6033051818946032e-05,2.5044753984003033e-05,2.1675106562571435e-05,3.1222942349380637e-05
76737258.911132812,76.737258911133,1.1365322880821277e-05,2.703600246240036e-05,2.2587794895955823e-05,2.4846058426355377e-05,3.867685941673709e-05
76737403.869628906,76.737403869629,1.2441476022350024e-05,2.9845687454003089e-05,2.3297906340486966e-05,2.3299700946735681e-05,4.6048420488618009e-05
76737548.828125,76.737548828125,1.5740593476479805e-05,3.7839160160224589e-05,3.2323214621046679e-05,2.3865473740978754e-05,5.4010226557011276e-05
76737693.786621094,76.737693786621,1.4990884736350861e-05,3.7216131297677568e-05,3.3179192448603964e-05,2.3240064737924112e-05,5.5926570013291694e-05
76737838.745117188,76.737838745117,1.4945346343127007e-05,3.0765006885434376e-05,2.5623903975260442e-05,1.8138156048733775e-05,3.1009040762020164e-05
76737983.703613281,76.737983703613,1.2483762907610145e-05,3.0539839394334246e-05,2.4050937518675409e-05,1.9113342746538865e-05,3.7846363702153968e-05
76738128.662109375,76.738128662109,1.3971282350269916e-05,3.6124274454569391e-05,2.3720400269204907e-05,2.0237690497822737e-05,3.9311289953125343e-05
76738273.620605469,76.738273620605,1.1928291076592693e-05,2.8077576404851911e-05,2.1803006603011836e-05,1.97922348159474e-05,4.2474432998350283e-05
76738418.579101562,76.738418579102,1.2723154429785993e-05,3.1749346747809458e-05,2.0290085910065544e-05,1.7362580509126684e-05,2.474257940933877e-05
76738563.537597656,76.738563537598,1.0966811079534633e-05,3.618011008604384e-05,2.3659867001469351e-05,2.1350018307427193e-05,2.7142635510209319e-05
76738708.49609375,76.738708496094,8.5383151206680107e-06,3.7144164669763179e-05,2.8031349818900335e-05,1.8656252328646989e-05,3.0748818655203941e-05
76738853.454589844,76.738853454590,1.0292869079084957e-05,4.0196683188822015e-05,2.2567027971155448e-05,2.101259510168004e-05,4.2731965246616978e-05
76738998.413085938,76.738998413086,1.1572576018913742e-05,3.5680970001445666e-05,2.5285808412514826e-05,1.9081700069809851e-05,3.5866302534196024e-05
76739143.371582031,76.739143371582,1.0182479503357605e-05,3.5305015000503188e-05,2.6531242762431191e-05,2.2411764644385559e-05,3.3370509319333786e-05
76739288.330078125,76.739288330078,8.4615640140771102e-06,3.3954216616996876e-05,2.2469300102782615e-05,2.8458633136223138e-05,3.3013963603532474e-05
76739433.288574219,76.739433288574,9.2983237540806578e-06,3.5111738553399369e-05,1.8484566337776085e-05,2.6197312580457401e-05,3.2152694605881242e-05
76739578.247070312,76.739578247070,1.0323732495587309e-05,3.8484530757575036e-05,2.1420438530785166e-05,2.5247637394241917e-05,3.2684008347146224e-05
76739723.205566406,76.739723205566,1.2528680699152839e-05,3.5183910468435648e-05,2.1477174915464076e-05,2.4236992814300284e-05,2.8446113324052258e-05
76739868.1640625,76.739868164062,1.1421140668082412e-05,2.9351002926431816e-05,1.7706146153571124e-05,1.606715487772656e-05,3.2932859152340792e-05
76740013.122558594,76.740013122559,1.4061869005697483e-05,3.5111795785474731e-05,1.7850025749486162e-05,1.5356516710969476e-05,3.4059898226646186e-05
76740158.081054688,76.740158081055,1.2089559879592514e-05,4.3024023370642851e-05,2.3838623391424044e-05,1.5301025529126052e-05,4.3759327718720128e-05
76740303.039550781,76.740303039551,9.9021798914875783e-06,3.3538564180490638e-05,2.1765478955735416e-05,1.4830717709217497e-05,3.724673771941146e-05
76740447.998046875,76.740447998047,1.2077385524126738e-05,3.2981163500190981e-05,2.5047315176058299e-05,1.3547840837550087e-05,4.142456058724219e-05
76740592.956542969,76.740592956543,1.3077751438444675e-05,3.4119727767621947e-05,2.8559443606048805e-05,1.5752329985543587e-05,4.1799022004193719e-05
76740737.915039062,76.740737915039,1.2911873404181476e-05,3.1873694718741239e-05,2.7112703671721021e-05,2.1537537705584841e-05,3.1880695908376531e-05
76740882.873535156,76.740882873535,1.0136078418201095e-05,3.6306544841690557e-05,2.2927751233734104e-05,2.8619031202461159e-05,3.7849628434361085e-05
76741027.83203125,76.741027832031,1.1288693086045906e-05,2.9995716585823255e-05,2.8559902636443466e-05,2.871257722344426e-05,3.6460505475857229e-05
76741172.790527344,76.741172790527,1.3227365109280041e-05,3.8553459265703398e-05,3.1031162058478489e-05,2.282376398434583e-05,2.7667220567999505e-05
76741317.749023438,76.741317749023,1.1987385398601141e-05,4.3182520120839533e-05,1.76423407168715e-05,1.8043172964821698e-05,3.9733016753057553e-05
76741462.707519531,76.741462707520,1.0810558759515594e-05,3.6528009562033667e-05,2.0547345832716107e-05,2.1241822849946755e-05,3.1183916992966982e-05
76741607.666015625,76.741607666016,8.8247648204650885e-06,3.2642260486324463e-05,2.5042144843111665e-05,2.2221045995423781e-05,3.2891036921974485e-05
76741752.624511719,76.741752624512,8.5439634563871155e-06,4.4242354652084943e-05,2.8529532981509842e-05,2.4263491109817985e-05,3.225245120831192e-05
76741897.583007812,76.741897583008,1.0443784006409103e-05,4.1367309573435346e-05,2.9105038111628148e-05,2.6041160329061534e-05,2.8135976882803519e-05
76742042.541503906,76.742042541504,1.1539095675947746e-05,3.9995813063632459e-05,2.5547787003723998e-05,2.0150257288283955e-05,3.1769799425088458e-05
76742187.5,76.742187500000,1.2348966412668013e-05,3.8476653088813826e-05,3.035833631169742e-05,2.3624164720433466e-05,4.006077606350669e-05
76742332.458496094,76.742332458496,1.4173585958199288e-05,2.6536619166212013e-05,2.5717654644485923e-05,2.6163364415966729e-05,3.9605936155067282e-05
76742477.416992188,76.742477416992,1.093438545294741e-05,2.9169185837750565e-05,2.2909889021128172e-05,2.1739005278383948e-05,4.1203847491615709e-05
76742622.375488281,76.742622375488,9.5180750538224432e-06,3.2787405808405308e-05,2.8848472981000488e-05,2.0091202082809787e-05,3.377645801974245e-05
76742767.333984375,76.742767333984,1.0171960664557499e-05,3.8145924363393705e-05,2.5863618333520849e-05,1.9333354698263754e-05,2.7398515476359874e-05
76742912.292480469,76.742912292480,1.1001621469717736e-05,4.3447040280272864e-05,2.3204133791113215e-05,1.7067310745512951e-05,4.4112598807100307e-05
76743057.250976562,76.743057250977,1.2204668765927036e-05,3.3243507991962839e-05,2.2061522733776452e-05,1.7710365354945548e-05,4.3075098566644169e-05
76743202.209472656,76.743202209473,1.1187633323768376e-05,3.9252893869771661e-05,2.2238024740615423e-05,1.6836720484591306e-05,3.4817086761909711e-05
76743347.16796875,76.743347167969,1.2990412582285411e-05,3.4509234882423872e-05,2.7512114016143606e-05,2.1069224745893446e-05,3.6627594342863269e-05
76743492.126464844,76.743492126465,1.1273680453026025e-05,3.4457519749390023e-05,2.8073712191948414e-05,2.5647261508236862e-05,4.2771571055108617e-05
