Frequency_Hz,Frequency_MHz,OffsetFrom76MHz_Hz,OffsetFrom800kHzCenter_Hz,TwoTapFirAttenuation_dB,20260515_092941_PSD,20260515_133100_PSD,20260515_134951_PSD,20260515_140509_PSD,20260521_162959_PSD,20260515_092941_PSD_dB,20260515_133100_PSD_dB,20260515_134951_PSD_dB,20260515_140509_PSD_dB,20260521_162959_PSD_dB,20260515_092941_After2TapFir_dB,20260515_133100_After2TapFir_dB,20260515_134951_After2TapFir_dB,20260515_140509_After2TapFir_dB,20260521_162959_After2TapFir_dB
76711021.423339844,76.711021423340,711021.42334,-88978.5766602,-30.6368712499,9.6710522564895419e-06,3.7913604203422389e-05,2.7117536447069276e-05,2.2194241563218696e-05,4.1503825116139272e-05,-50.1452627004,-44.2120492802,-45.6674976746,-46.5375969139,-43.8191187557,-80.7821339503,-74.8489205301,-76.3043689245,-77.1744681638,-74.4559900056
76711166.381835938,76.711166381836,711166.381836,-88833.6181641,-30.6351011168,1.4294718534684594e-05,3.7713121732038617e-05,3.23736289423756e-05,2.6107843292605487e-05,3.8511785395821253e-05,-48.4482439155,-44.2350751705,-44.8980861535,-45.8322900274,-44.1440634714,-79.0833450323,-74.8701762874,-75.5331872704,-76.4673911442,-74.7791645882
76711311.340332031,76.711311340332,711311.340332,-88688.659668,-30.6333313447,1.4965807007270771e-05,2.2061348237168256e-05,2.2090424608744924e-05,2.263059801301866e-05,3.7549709851704465e-05,-48.2489985956,-46.5636795001,-46.557959363,-46.4530396967,-44.2539341446,-78.8823299403,-77.1970108448,-77.1912907077,-77.0863710414,-74.8872654893
76711456.298828125,76.711456298828,711456.298828,-88543.7011719,-30.6315619334,1.5905800953973709e-05,2.7263252163811689e-05,2.4502184161058867e-05,2.4715164325154347e-05,3.8881725284734116e-05,-47.9844445663,-45.6442233953,-46.1079520026,-46.0703649767,-44.1025447253,-78.6160064998,-76.2757853287,-76.739513936,-76.7019269102,-74.7341066587
76711601.257324219,76.711601257324,711601.257324,-88398.7426758,-30.6297928828,1.4466067429012887e-05,3.4928614254437362e-05,2.5383250084948587e-05,2.3308180629372771e-05,3.3149991440880901e-05,-48.3964951491,-44.5681864407,-45.9545277138,-46.3249162495,-44.7951657939,-79.0262880319,-75.1979793235,-76.5843205967,-76.9547091324,-75.4249586767
76711746.215820312,76.711746215820,711746.21582,-88253.7841797,-30.6280241928,1.2089173235197033e-05,3.0284046471264903e-05,2.4134266841056189e-05,2.5895647969697509e-05,3.21529672224232e-05,-49.1760339903,-45.1878609606,-46.1736588979,-45.8677321745,-44.9277894222,-79.8040581831,-75.8158851533,-76.8016830907,-76.4957563672,-75.5558136149
76711891.174316406,76.711891174316,711891.174316,-88108.8256836,-30.6262558631,1.3054741463214652e-05,2.9570434070708596e-05,2.152014336401442e-05,2.0262395354186689e-05,3.7961335543807242e-05,-48.8423172455,-45.2914230033,-46.6715483979,-46.9330921507,-44.2065851676,-79.4685731086,-75.9176788664,-77.297804261,-77.5593480138,-74.8328410307
76712036.1328125,76.712036132812,712036.132812,-87963.8671875,-30.6244878937,1.2358827132784906e-05,3.668115947849692e-05,2.4345692526865956e-05,2.2587470712915053e-05,2.4802853875067956e-05,-49.0802274235,-44.3555694489,-46.1357786719,-46.4613239754,-46.0549834535,-79.7047153172,-74.9800573426,-76.7602665656,-77.0858118691,-76.6794713472
76712181.091308594,76.712181091309,712181.091309,-87818.9086914,-30.6227202844,1.3763436628048475e-05,3.8680755637583181e-05,2.3451835150686969e-05,2.2955415073185542e-05,2.9915819064249371e-05,-48.6127311245,-44.1250505046,-46.2982316725,-46.3911485004,-45.2409910212,-79.2354514089,-74.747770789,-76.9209519569,-77.0138687848,-75.8637113056
76712326.049804688,76.712326049805,712326.049805,-87673.9501953,-30.620953035,1.4873490594352233e-05,3.4182307711244512e-05,2.8317949605353078e-05,1.9827258157775757e-05,3.7615543651179479e-05,-48.2758709685,-44.661986206,-45.4793819545,-47.0273733871,-44.2463265701,-78.8968240035,-75.282939241,-76.1003349895,-77.6483264221,-74.8672796051
76712471.008300781,76.712471008301,712471.008301,-87528.9916992,-30.6191861455,1.5137810907651287e-05,3.5647658530822273e-05,3.3221740636500628e-05,2.6095098963613193e-05,3.2378922332784726e-05,-48.1993692401,-44.4796899093,-44.7857761665,-45.8344105178,-44.8973760996,-78.8185553855,-75.0988760548,-75.4049623119,-76.4535966632,-75.516562245
76712615.966796875,76.712615966797,712615.966797,-87384.0332031,-30.6174196156,1.3955034801082224e-05,3.2849043153951438e-05,2.513920275331091e-05,3.1397052011819355e-05,3.6018565530049175e-05,-48.5526907613,-44.834772763,-45.9964849934,-45.0311112757,-44.4347358732,-79.1701103769,-75.4521923786,-76.6139046089,-75.6485308912,-75.0521554887
76712760.925292969,76.712760925293,712760.925293,-87239.074707,-30.6156534452,1.1991278583260484e-05,2.9773388006216794e-05,2.876331982619954e-05,2.0402699261353979e-05,3.8450768021825437e-05,-49.2113450731,-45.2617174282,-45.4116098967,-46.9031237195,-44.1509498111,-79.8269985182,-75.8773708734,-76.0272633419,-77.5187771647,-74.7666032563
76712905.883789062,76.712905883789,712905.883789,-87094.1162109,-30.6138876342,1.264108030731962e-05,3.6919490306250058e-05,2.9898640150973545e-05,2.0484057892469568e-05,3.9680641780126472e-05,-48.9821580964,-44.3274430328,-45.2434856379,-46.8858400542,-44.0142131234,-79.5960457306,-74.9413306669,-75.8573732721,-77.4997276884,-74.6281007576
76713050.842285156,76.713050842285,713050.842285,-86949.1577148,-30.6121221824,1.3696828285263801e-05,4.1077050468968346e-05,2.4951377059290992e-05,2.6840728046312138e-05,2.4408184834511968e-05,-48.6337998888,-43.864007484,-46.0290548079,-45.7120570824,-46.124645166,-79.2459220712,-74.4761296664,-76.6411769903,-76.3241792648,-76.7367673483
76713195.80078125,76.713195800781,713195.800781,-86804.1992188,-30.6103570897,1.3539031324912779e-05,4.2985176638926118e-05,3.5615331608648666e-05,1.94314740003903e-05,3.3132213587436915e-05,-48.6841240694,-43.6668128428,-44.4836300765,-47.1149425416,-44.7974954762,-79.2944811591,-74.2771699324,-75.0939871662,-77.7252996313,-75.4078525658
76713340.759277344,76.713340759277,713340.759277,-86659.2407227,-30.6085923559,1.183181383064746e-05,3.5922042082876517e-05,3.0808514881505033e-05,1.8450068414774593e-05,4.123971924771239e-05,-49.2694867243,-44.4463898269,-45.1132923626,-47.3400201909,-43.8468429997,-79.8780790801,-75.0549821828,-75.7218847185,-77.9486125468,-74.4554353556
76713485.717773438,76.713485717773,713485.717773,-86514.2822266,-30.6068279809,1.4321727468126212e-05,2.7821117025390534e-05,2.5682086912422269e-05,2.4806041857275325e-05,3.7212190641212657e-05,-48.4400459483,-45.5562543695,-45.9036968864,-46.0544252781,-44.2931476278,-79.0468739292,-76.1630823504,-76.5105248672,-76.661253259,-74.8999756087
76713630.676269531,76.713630676270,713630.67627,-86369.3237305,-30.6050639645,1.5756379046874217e-05,2.3834171588823539e-05,2.8284766590772248e-05,2.2695452826928287e-05,4.2527416743641889e-05,-48.0254358003,-46.2279993837,-45.4844740076,-46.4406114765,-43.7133099697,-78.6304997648,-76.8330633482,-76.0895379721,-77.045675441,-74.3183739342
76713775.634765625,76.713775634766,713775.634766,-86224.3652344,-30.6033003066,1.500114486301044e-05,3.1147589657920817e-05,2.8254630587349685e-05,2.2383978570396606e-05,4.2135775903362565e-05,-48.2387559503,-45.0657555539,-45.4891036647,-46.5006271863,-43.7534900441,-78.8420562569,-75.6690558605,-76.0924039714,-77.1039274929,-74.3567903508
76713920.593261719,76.713920593262,713920.593262,-86079.4067383,-30.6015370071,1.5867190768142503e-05,3.6597179437967518e-05,2.5930839343122655e-05,2.1525799410046868e-05,3.3099240263817077e-05,-47.9949995679,-44.365523846,-45.8618342553,-46.6704071105,-44.8018197459,-78.596536575,-74.9670608531,-76.4633712624,-77.2719441176,-75.403356753
76714065.551757812,76.714065551758,714065.551758,-85934.4482422,-30.5997740658,1.233028585754855e-05,3.6845473081955111e-05,2.4014144273321464e-05,2.2391007054564584e-05,4.2863315946279575e-05,-49.0902685488,-44.3361586293,-46.1953288452,-46.4992637322,-43.6791423457,-79.6900426146,-74.9359326951,-76.795102911,-77.099037798,-74.2789164115
76714210.510253906,76.714210510254,714210.510254,-85789.4897461,-30.5980114825,9.9911341098106028e-06,2.5742289078646097e-05,2.9107172486970027e-05,1.7477034009615222e-05,3.998224896654217e-05,-50.0038521151,-45.89352837,-45.3599998051,-47.5753226864,-43.9813278085,-80.6018635976,-76.4915398525,-75.9580112876,-78.173334169,-74.579339291
76714355.46875,76.714355468750,714355.46875,-85644.53125,-30.5962492572,1.1686532348079021e-05,1.9407130812019856e-05,3.0187596858723155e-05,1.9875179963498729e-05,4.1301984605614308e-05,-49.3231433448,-47.1203866681,-45.2017145844,-47.0168893025,-43.8402907952,-79.9193926019,-77.7166359252,-75.7979638416,-77.6131385597,-74.4365400523
76714500.427246094,76.714500427246,714500.427246,-85499.5727539,-30.5944873896,1.1593654525535898e-05,2.6135581729587251e-05,2.4252219804801484e-05,1.8956829144302898e-05,3.7264480708966002e-05,-49.3577964513,-45.8276782887,-46.1524850428,-47.2223430414,-44.2870492641,-79.9522838409,-76.4221656783,-76.7469724324,-77.816830431,-74.8815366537
76714645.385742188,76.714645385742,714645.385742,-85354.6142578,-30.5927258796,8.5681956886443083e-06,2.7187464918364653e-05,2.453787788572045e-05,2.1467805813574301e-05,3.994839545344119e-05,-50.6711062323,-45.656312861,-46.1016299916,-46.6821234177,-43.9850065965,-81.2638321119,-76.2490387406,-76.6943558713,-77.2748492973,-74.5777324761
76714790.344238281,76.714790344238,714790.344238,-85209.6557617,-30.5909647271,9.0665768700900615e-06,3.8450649819357435e-05,2.7215770900846173e-05,2.2208265473454161e-05,4.1571845623356906e-05,-50.4255665197,-44.1509631619,-45.6517935956,-46.5348535972,-43.8120069413,-81.0165312469,-74.741927889,-76.2427583227,-77.1258183243,-74.4029716684
76714935.302734375,76.714935302734,714935.302734,-85064.6972656,-30.589203932,1.1335424172773141e-05,4.7283458287842064e-05,1.8041502003191992e-05,2.824967786365321e-05,3.8712580606566587e-05,-49.4556222389,-43.2529076689,-47.4372730911,-45.4898650016,-44.1214787735,-80.0448261709,-73.8421116009,-78.0264770231,-76.0790689336,-74.7106827055
76715080.261230469,76.715080261230,715080.26123,-84919.7387695,-30.587443494,1.092584465155529e-05,3.4717742207562682e-05,1.7131787179875702e-05,2.4490712524373664e-05,3.7195621240280354e-05,-49.6154497877,-44.5944852597,-47.6619732928,-46.1099857948,-44.2950818332,-80.2028932817,-75.1819287537,-78.2494167868,-76.6974292888,-74.8825253272
76715225.219726562,76.715225219727,715225.219727,-84774.7802734,-30.5856834131,1.1582594547850375e-05,3.4308668931899765e-05,1.921351635143136e-05,2.7290359828403494e-05,3.8092227358772888e-05,-49.36194146,-44.6459613087,-47.1639314569,-45.6399073804,-44.1916363219,-79.947624873,-75.2316447218,-77.74961487,-76.2255907935,-74.7773197349
76715370.178222656,76.715370178223,715370.178223,-84629.8217773,-30.583923689,9.226027130164361e-06,3.7271487014689965e-05,2.1156551643965153e-05,2.6495381434887097e-05,3.7396667349105067e-05,-50.3498527263,-44.2862327992,-46.7455511755,-45.7682982388,-44.2716709877,-80.9337764154,-74.8701564883,-77.3294748645,-76.3522219278,-74.8555946768
76715515.13671875,76.715515136719,715515.136719,-84484.8632812,-30.5821643218,1.2543453633811276e-05,3.8275147134959946e-05,1.3842360925952373e-05,1.9295187390957827e-05,4.5347275390535129e-05,-49.0158287119,-44.1708313114,-48.5878983115,-47.1455099929,-43.4344880162,-79.5979930337,-74.7529956331,-79.1700626332,-77.7276743147,-74.016652338
76715660.095214844,76.715660095215,715660.095215,-84339.9047852,-30.5804053111,1.0920831508992085e-05,3.0281595712901592e-05,1.903185089190986e-05,2.0393209809428368e-05,3.9339830634335115e-05,-49.6174429331,-45.1882124307,-47.2051897351,-46.9051441263,-44.0516751414,-80.1978482442,-75.7686177418,-77.7855950462,-77.4855494374,-74.6320804524
76715805.053710938,76.715805053711,715805.053711,-84194.9462891,-30.5786466569,1.1361830792895574e-05,3.358939020274458e-05,2.3639531552354557e-05,2.1744356926661814e-05,2.8672775047357608e-05,-49.4455168278,-44.7379788047,-46.2636113381,-46.6265343175,-45.4253027254,-80.0241634847,-75.3166254616,-76.842257995,-77.2051809744,-76.0039493823
76715950.012207031,76.715950012207,715950.012207,-84049.987793,-30.576888359,1.2375434823429873e-05,3.3359585369476507e-05,2.7011496211532678e-05,2.4044191725826749e-05,2.6552170562095002e-05,-49.0743953275,-44.767793559,-45.6845135886,-46.1898981767,-45.7589997083,-79.6512836865,-75.344681918,-76.2614019475,-76.7667865357,-76.3358880673
76716094.970703125,76.716094970703,716094.970703,-83905.0292969,-30.5751304173,1.3679897355527027e-05,3.2865508453672115e-05,2.2441757376468552e-05,1.4894928980922997e-05,3.4177434830923453e-05,-48.6391716125,-44.8325964448,-46.4894313721,-48.2696156316,-44.6626053613,-79.2143020298,-75.407726862,-77.0645617894,-78.8447460489,-75.2377357786
76716239.929199219,76.716239929199,716239.929199,-83760.0708008,-30.5733728316,1.1055386580411266e-05,3.6335347522306691e-05,2.3326381097184724e-05,2.0356945456459799e-05,3.2914335325779869e-05,-49.5642606658,-44.3967068173,-46.3215263332,-46.9128738699,-44.8261491065,-80.1376334974,-74.9700796488,-76.8948991648,-77.4862467015,-75.3995219381
76716384.887695312,76.716384887695,716384.887695,-83615.1123047,-30.5716156018,1.2253872522472847e-05,2.9352996155496324e-05,2.3104712825971739e-05,2.5980237400343048e-05,4.0119257225418896e-05,-49.1172664196,-45.3234756231,-46.3629942506,-45.8535688478,-43.9664711618,-79.6888820214,-75.8950912249,-76.9346098524,-76.4251844496,-74.5380867636
76716529.846191406,76.716529846191,716529.846191,-83470.1538086,-30.5698587277,1.3235734459746379e-05,4.0257217849161356e-05,2.2283159930082246e-05,2.0504417141157186e-05,4.3633908575441527e-05,-48.782519544,-43.9515624223,-46.520232227,-46.8815257146,-43.6017588266,-79.3523782718,-74.52142115,-77.0900909548,-77.4513844423,-74.1716175544
76716674.8046875,76.716674804688,716674.804688,-83325.1953125,-30.5681022093,1.2293694938193593e-05,3.9257105305041536e-05,3.2216437283208576e-05,2.2960117791756201e-05,3.1225284067436091e-05,-49.1031756788,-44.0608172706,-44.9192248855,-46.3902588822,-45.0549360201,-79.671277888,-74.6289194798,-75.4873270948,-76.9583610914,-75.6230382293
76716819.763183594,76.716819763184,716819.763184,-83180.2368164,-30.5663460463,1.1850316467497065e-05,3.4429301944977503e-05,3.2731367015866824e-05,2.280171518021271e-05,2.6992983205378646e-05,-49.2627005149,-44.6307178254,-44.8503585613,-46.4203248347,-45.6874911552,-79.8290465611,-75.1970638716,-75.4167046076,-76.986670881,-76.2538372014
76716964.721679688,76.716964721680,716964.72168,-83035.2783203,-30.5645902386,8.5402869062000132e-06,3.8015771647335196e-05,2.5340158708415433e-05,2.3747537338722591e-05,2.8443869188481726e-05,-50.6852753918,-44.2003618974,-45.9619066941,-46.243814208,-45.4601132732,-81.2498656304,-74.764952136,-76.5264969326,-76.8084044466,-76.0247035118
76717109.680175781,76.717109680176,717109.680176,-82890.3198242,-30.562834786,9.0039477863662984e-06,3.9986431832873482e-05,2.557519611768764e-05,2.8474215154193641e-05,4.1946325197407273e-05,-50.4556703213,-43.9808734817,-45.9218102731,-45.4554823771,-43.7730608052,-81.0185051073,-74.5437082677,-76.4846450592,-76.0183171631,-74.3358955912
76717254.638671875,76.717254638672,717254.638672,-82745.3613281,-30.5610796885,1.214424902191589e-05,3.4545961299853693e-05,2.9950478105330607e-05,2.3980583500687083e-05,4.7007490511965944e-05,-49.15629336,-44.6160271783,-45.2359624049,-46.2014025376,-43.2783293294,-79.7173730486,-75.1771068669,-75.7970420935,-76.7624822262,-73.8394090179
76717399.597167969,76.717399597168,717399.597168,-82600.402832,-30.5593249459,1.3760062337187834e-05,3.5825652480234688e-05,2.8286270141421561e-05,2.0063230959110571e-05,4.8437713714826413e-05,-48.6137959861,-44.458058912,-45.4842431531,-46.9759912741,-43.1481636397,-79.173120932,-75.0173838579,-76.0435680991,-77.53531622,-73.7074885856
76717544.555664062,76.717544555664,717544.555664,-82455.4443359,-30.557570558,1.1778757563832564e-05,3.2802491357426672e-05,2.33022583123034e-05,2.2558141470118884e-05,3.7292805138323994e-05,-49.2890051699,-44.8409317026,-46.3260198777,-46.4669668406,-44.2837494809,-79.8465757279,-75.3985022606,-76.8835904357,-77.0245373986,-74.8413200389
76717689.514160156,76.717689514160,717689.51416,-82310.4858398,-30.5558165247,1.1062597448983527e-05,2.6234326737465842e-05,2.1157000262010409e-05,2.2879341428068187e-05,4.6527615568773685e-05,-49.5614289063,-45.811300768,-46.7454590857,-46.4055648068,-43.3228920347,-80.1172454311,-76.3671172928,-77.3012756104,-76.9613813315,-73.8787085594
76717834.47265625,76.717834472656,717834.472656,-82165.5273438,-30.5540628459,1.0718016581173156e-05,3.345553376883545e-05,2.6421885481916798e-05,1.69029991815232e-05,3.9547520818024686e-05,-49.6988557542,-44.7553203675,-45.780361941,-47.7203622956,-44.0288073666,-80.2529186001,-75.3093832134,-76.3344247869,-78.2744251415,-74.5828702125
76717979.431152344,76.717979431152,717979.431152,-82020.5688477,-30.5523095214,1.2335228094932783e-05,4.1260013905508433e-05,2.1559043405386383e-05,1.5795707587796258e-05,3.5473357464911801e-05,-49.0885281541,-43.8447063,-46.663705131,-48.0146091458,-44.5009770469,-79.6408376755,-74.3970158213,-77.2160146524,-78.5669186671,-75.0532865683
76718124.389648438,76.718124389648,718124.389648,-81875.6103516,-30.550556551,1.1442803104310318e-05,3.4121819199499997e-05,1.6528393506313182e-05,2.0127794677475943e-05,4.3023645177382471e-05,-49.4146757488,-44.6696782254,-47.8176935606,-46.9620380643,-43.662927968,-79.9652322998,-75.2202347764,-78.3682501116,-77.5125946153,-74.213484519
76718269.348144531,76.718269348145,718269.348145,-81730.6518555,-30.5488039347,9.1974205262290906e-06,3.3578805368439754e-05,2.7620129060062689e-05,2.4326205130562564e-05,4.1426230729381008e-05,-50.3633395617,-44.739347588,-45.5877429643,-46.1392563539,-43.8272458029,-80.9121434963,-75.2881515226,-76.136546899,-76.6880602886,-74.3760497375
76718414.306640625,76.718414306641,718414.306641,-81585.6933594,-30.5470516722,1.169291385246902e-05,3.5588289745180145e-05,2.9122315071319068e-05,2.1717463953209187e-05,2.65953430477705e-05,-49.3207724997,-44.4869288224,-45.3577410385,-46.6319089066,-45.7519440343,-79.8678241719,-75.0339804946,-75.9047927107,-77.1789605788,-76.2989957065
76718559.265136719,76.718559265137,718559.265137,-81440.7348633,-30.5452997635,1.1398306285468584e-05,3.0181614873811454e-05,2.1825972435099657e-05,2.2855859021331885e-05,2.561884502757533e-05,-49.4315967722,-45.2025752692,-46.6102639762,-46.4100245142,-45.9144045341,-79.9768965356,-75.7478750327,-77.1555637397,-76.9553242776,-76.4597042976
76718704.223632812,76.718704223633,718704.223633,-81295.7763672,-30.5435482083,1.0211732511193606e-05,3.2457980273165305e-05,3.0236134626549756e-05,2.486004763176603e-05,3.7757855797824016e-05,-49.9090056974,-44.8867850803,-45.1947372963,-46.0449804359,-44.2299267649,-80.4525539058,-75.4303332886,-75.7382855046,-76.5885286442,-74.7734749733
76718849.182128906,76.718849182129,718849.182129,-81150.8178711,-30.5417970066,1.2019510155860923e-05,3.1342016426515258e-05,2.7028894134650807e-05,1.9897793712915121e-05,3.8801007252494717e-05,-49.2011323125,-45.0387306611,-45.6817172275,-47.0119507592,-44.1115700022,-79.7429293191,-75.5805276677,-76.2235142341,-77.5537477659,-74.6533670088
